"PowerVerde, Inc.","PWVI","O - Over the counter",3.200,-99999999.990,-99999999.990,5.680,-99999999.990,-99999999.990,0.000,9.090
"Powin Energy Corp","PWON","O - Over the counter",40.500,-99999999.990,-99999999.990,2.180,-99999999.990,-99999999.990,-0.100,350.000
"PPG Industries, Inc.","PPG","N - New York",25393.700,5.110,32.500,1.720,17.700,-99999999.990,3.400,-10.800
"PPL Corp","PPL","N - New York",22658.800,2.270,12.300,3.030,10.700,-99999999.990,3.500,-12.320
"Pra Group Inc","PRAA","M - Nasdaq",1619.800,1.740,11.500,1.810,11.300,72.300,4.000,29.780
"PRA Health Sciences Inc","PRAH","M - Nasdaq",3354.200,4.500,42.900,1.880,15.400,43.300,-1.500,15.720
"Prana Biotechnology Limited (A","PRAN","M - Nasdaq",22.800,0.160,-99999999.990,36.170,1.400,-99999999.990,-17.800,-30.760
"Praxair, Inc.","PX","N - New York",33316.300,6.370,22.100,3.190,12.800,69.800,2.500,4.660
"Precious Investments Inc","PNIK","O - Over the counter",19.200,4.210,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-66.600,-42.730
"Precision Aerospace Components","PAOS","O - Over the counter",14.900,-99999999.990,-99999999.990,0.080,13.800,-99999999.990,-7.000,-60.000
"Precision Auto Care","PACI","O - Over the counter",14.000,0.680,10.600,0.510,4.300,31.200,0.000,29.310
"Precision Drilling Corp (USA)","PDS","N - New York",1465.100,1.000,-99999999.990,1.940,13.300,-99999999.990,-0.100,11.110
"Precision Optics Corporation I","PEYE","O - Over the counter",3.500,9.780,-99999999.990,0.890,-99999999.990,34.100,-18.000,-11.540
"Preferred Apartment Communitie","APTS","N - New York",337.400,0.430,-99999999.990,1.900,15.500,31.800,-2.800,0.150
"Preferred Bank","PFBC","M - Nasdaq",622.400,2.160,18.900,5.490,6.500,-99999999.990,-1.600,37.850
"Preformed Line Products Compan","PLPC","M - Nasdaq",267.200,1.210,21.100,0.800,7.500,45.900,5.400,21.410
"Premier Biomedical Inc","BIEI","O - Over the counter",1.200,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-602.400,-73.600
"Premier Financial Bancorp, Inc","PFBI","M - Nasdaq",188.100,1.100,16.100,3.480,3.700,-99999999.990,-15.200,25.320
"Premier Holdings Corp","PRHL","O - Over the counter",21.400,3.710,-99999999.990,3.070,-99999999.990,9.700,-35.400,-13.890
"Premier Inc","PINC","M - Nasdaq",4143.700,-99999999.990,15.300,1.170,11.800,26.500,-25.100,-4.080
"Premier Oil PLC (ADR)","PMOIY","O - Over the counter",356.200,0.490,-99999999.990,0.470,5.000,-99999999.990,3.100,-22.640
"Premier Pacific Construction I","PPCQ","O - Over the counter",1.200,-99999999.990,-99999999.990,-99999999.990,-99999999.990,347.600,-0.500,-56.120
"Presbia PLC","LENS","M - Nasdaq",50.900,4.470,-99999999.990,-99999999.990,-99999999.990,-99999999.990,0.000,-15.980
"Presidential Realty Corporatio","PDNLB","O - Over the counter",0.400,-99999999.990,-99999999.990,0.160,-99999999.990,-99999999.990,0.000,536.360
"Pressure Biosciences Inc","PBIO","O - Over the counter",9.000,-99999999.990,-99999999.990,4.440,-99999999.990,-99999999.990,-41.900,-34.820
"Prestige Brands Holdings, Inc.","PBH","N - New York",2595.900,3.350,38.100,3.120,13.800,312.700,-0.400,-11.410
"Prestige Capital Corp","PGEC","O - Over the counter",1.900,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,0.000,114.290
"Preston Corp","PSNP","O - Over the counter",0.100,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,0.000,-99.720
"Prevention Insurance.com","PVNC","O - Over the counter",6.000,-99999999.990,-99999999.990,-99999999.990,-99999999.990,748.700,-834.700,35.000
"PRGX Global Inc","PRGX","M - Nasdaq",118.800,2.320,15.100,0.880,7.800,-99999999.990,13.200,13.070
"Priceline Group Inc","PCLN","M - Nasdaq",75210.700,7.740,39.200,7.300,19.300,131.900,2.200,20.880
"PriceSmart, Inc.","PSMT","M - Nasdaq",2742.200,4.270,31.200,0.940,13.500,64.200,0.500,2.960
"Prime Global Capital Group Inc","PGCG","O - Over the counter",153.800,5.660,-99999999.990,101.880,338.900,-99999999.990,0.000,2592.520
"PRIME MERIDIAN HOLDING CO","PMHG","O - Over the counter",28.500,1.090,15.700,2.940,0.300,5.900,-2.100,1.720
"PrimeEnergy Corporation","PNRG","M - Nasdaq",114.700,1.880,-99999999.990,1.790,35.700,211.100,0.800,-16.670
"Primerica, Inc.","PRI","N - New York",3245.000,2.760,16.500,2.280,5.800,99.600,7.100,30.130
"Primo Water Corporation","PRMW","M - Nasdaq",354.400,11.920,67.000,2.930,18.300,559.200,-14.300,18.370
"Primoris Services Corp","PRIM","M - Nasdaq",1197.300,2.450,48.200,0.630,9.700,20.300,0.700,4.690
"Principal Financial Group Inc","PFG","N - New York",16628.000,1.540,13.500,1.410,9.100,-99999999.990,5.300,29.880
"Prism Technologies Group Inc","PRZM","M - Nasdaq",1.600,0.630,-99999999.990,2.160,-99999999.990,-99999999.990,0.000,-21.050
"PrivateBancorp Inc","PVTB","M - Nasdaq",3718.900,1.960,18.800,5.750,10.800,32.600,-1.000,6.530
"Pro-Dex Inc","PDEX","M - Nasdaq",18.100,1.980,21.800,0.900,12.000,11.100,1.900,16.190
"ProAssurance Corporation","PRA","N - New York",2901.900,1.440,22.500,3.490,13.700,-99999999.990,3.700,7.530
"Procter & Gamble Co","PG","N - New York",221144.000,3.870,23.400,3.390,15.200,-99999999.990,4.900,1.570
"Procyon Corp","PCYN","O - Over the counter",2.000,0.940,14.000,0.580,-99999999.990,-99999999.990,0.000,92.310
"Professional Diversity Network","IPDN","M - Nasdaq",28.500,0.790,-99999999.990,0.500,-99999999.990,-99999999.990,-0.100,92.650
"Profire Energy, Inc.","PFIE","M - Nasdaq",66.600,1.470,-99999999.990,3.080,-99999999.990,-99999999.990,0.000,20.790
"Progenics Pharmaceuticals, Inc","PGNX","M - Nasdaq",577.900,5.200,52.800,8.260,27.600,69.900,-0.400,69.200
"ProGreen US Inc","PGUS","O - Over the counter",4.100,-99999999.990,-99999999.990,18.040,-99999999.990,-99999999.990,-186.000,168.660
"Progress Software Corporation","PRGS","M - Nasdaq",1452.400,2.970,174.300,3.670,13.100,-99999999.990,4.700,15.960
"Progressive Corp","PGR","N - New York",19130.900,2.390,19.900,0.850,6.100,-99999999.990,3.300,0.000
"Progressive Green Solutions In","PGSC","O - Over the counter",2.800,-99999999.990,-99999999.990,0.470,-99999999.990,-99999999.990,0.000,-11.110
"Prologis Inc","PLD","N - New York",25854.500,1.780,29.800,10.260,26.900,125.100,2.700,5.630
"Promotora y Operadr d Infr SAB","PUODY","O - Over the counter",3748.300,2.800,14.200,6.940,15.100,38.300,-0.300,-25.480
"ProNAi Therapeutics Inc","DNAI","M - Nasdaq",45.200,0.390,-99999999.990,-99999999.990,1.300,-99999999.990,-25.500,-76.470
"Proofpoint Inc","PFPT","M - Nasdaq",3715.500,71.380,-99999999.990,10.410,-99999999.990,-99999999.990,-5.100,48.090
"Propanc Health Group Corp","PPCH","O - Over the counter",8.600,-99999999.990,-99999999.990,-99999999.990,-99999999.990,7.600,-119.100,-55.480
"Propel Media Inc","PROM","O - Over the counter",4.500,-99999999.990,3.600,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-68.570
"Propell Technologies Group Inc","PROP","O - Over the counter",7.900,0.950,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-2.900,-34.620
"ProPhase Labs Inc","PRPH","M - Nasdaq",34.200,5.280,-99999999.990,1.600,-99999999.990,-99999999.990,-2.900,45.320
"ProPhotonix Ltd","STKR","O - Over the counter",5.900,7.580,6.200,0.330,3.500,23.600,0.000,57.690
"ProQR Therapeutics NV","PRQR","M - Nasdaq",110.200,1.390,-99999999.990,28.850,-99999999.990,-99999999.990,0.000,-1.960
"PROS Holdings, Inc.","PRO","N - New York",771.600,77.150,-99999999.990,4.960,-99999999.990,-99999999.990,-2.800,78.340
"Prospect Capital Corporation","PSEC","M - Nasdaq",2888.500,0.840,18.300,3.730,15.000,46.900,12.300,6.060
"Prosperity Bancshares, Inc.","PB","N - New York",4552.600,1.270,16.700,6.800,8.000,111.500,2.900,22.590
"Protagenic Therapeutics Inc","PTIX","O - Over the counter",80.700,-99999999.990,-99999999.990,-99999999.990,2.700,-99999999.990,-99999999.990,-54.550
"Protagonist Therapeutics Inc","PTGX","M - Nasdaq",421.200,3.790,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,0.000
"Protalex Inc.","PRTX","O - Over the counter",53.800,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,0.000,-45.640
"Protea Biosciences Group Inc","PRGB","O - Over the counter",16.100,-99999999.990,-99999999.990,8.130,-99999999.990,-99999999.990,-15.500,-27.780
"Protect Pharmaceutical Corp","PRTT","O - Over the counter",0.800,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-158.400,33.330
"Proteo Inc","PTEO","O - Over the counter",1.600,-99999999.990,-99999999.990,2.630,-99999999.990,-99999999.990,0.000,-17.500
"Proteon Therapeutics Inc","PRTO","M - Nasdaq",178.400,4.080,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-0.700,61.270
"Proteostasis Therapeutics Inc","PTI","M - Nasdaq",292.800,2.510,-99999999.990,40.630,-99999999.990,4.200,-5.000,-21.660
"Prothena Corporation PLC","PRTA","M - Nasdaq",2258.300,5.140,-99999999.990,-99999999.990,-99999999.990,101.100,-9.500,25.990
"Proto Labs Inc","PRLB","N - New York",1391.600,3.880,31.800,4.800,18.900,362.600,-1.300,-13.750
"Proto Script Pharmaceutical Co","PSCR","O - Over the counter",330.500,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,0.000,4661.910
"ProtoKinetix, Inc.","PKTX","O - Over the counter",13.100,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-15.630
"Provectus Biopharmaceuticals I","PVCT","O - Over the counter",8.800,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,0.000
"PROVIDENT BANCORP INC","PVBC","M - Nasdaq",166.200,1.490,26.800,5.730,18.400,-99999999.990,3.400,22.390
"Provident Financial Holdings,","PROV","M - Nasdaq",159.700,1.190,25.200,3.950,7.100,-99999999.990,9.800,10.740
"Provident Financial Services,","PFS","N - New York",1779.600,1.390,19.900,5.780,7.600,55.800,1.600,33.660
"Provision Holding Inc","PVHO","O - Over the counter",8.800,-99999999.990,-99999999.990,2.360,-99999999.990,-99999999.990,-21.200,-29.100
"Prudential Bancorp, Inc. of PA","PBIP","M - Nasdaq",126.500,0.980,67.300,6.760,33.000,-99999999.990,9.900,6.360
"Prudential Financial Inc","PRU","N - New York",43245.100,0.770,9.400,0.730,3.800,10.200,7.600,25.850
"Prudential Public Limited Comp","PUK","N - New York",48149.200,2.690,21.500,0.760,6.500,169.700,3.200,-6.890
"PS Business Parks Inc","PSB","N - New York",2924.400,4.030,45.800,7.730,17.200,-99999999.990,2.300,10.890
"pSivida Corp.","PSDV","M - Nasdaq",66.300,4.490,-99999999.990,45.380,-99999999.990,-99999999.990,-16.200,-36.670
"Psychemedics Corp.","PMD","M - Nasdaq",133.100,9.450,29.300,3.820,12.400,55.300,1.800,77.040
"PTC Inc","PTC","M - Nasdaq",5578.800,6.580,-99999999.990,4.860,43.100,-99999999.990,-0.800,34.660
"PTC Therapeutics, Inc.","PTCT","M - Nasdaq",415.200,2.850,-99999999.990,5.690,-99999999.990,-99999999.990,-0.500,40.140
"Public Service Enterprise Grou","PEG","N - New York",20742.600,1.550,16.200,2.250,9.800,117.100,4.000,-5.800
"Public Storage","PSA","N - New York",35022.800,7.040,31.400,14.100,24.300,205.200,3.700,-19.040
"Publicis Groupe SA (ADR)","PUBGY","O - Over the counter",14483.800,2.030,14.500,-99999999.990,8.300,-99999999.990,-99999999.990,-11.390
"Pudo Inc (USA)","GVGDF","O - Over the counter",-99999999.990,76.000,-99999999.990,112.500,-99999999.990,-99999999.990,-75.500,20.180
"Pulmatrix Inc","PULM","M - Nasdaq",10.300,0.660,-99999999.990,7.320,-99999999.990,-99999999.990,-1.300,-65.490
"Pulse Beverage Corp","PLSB","O - Over the counter",2.700,3.310,-99999999.990,0.740,-99999999.990,15.700,-8.200,-71.830
"Pulse Biosciences Inc","PLSE","M - Nasdaq",78.700,2.820,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,38.820
"Pulse Network Inc","TPNI","O - Over the counter",0.100,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-80.900,100.000
"PulteGroup, Inc.","PHM","N - New York",6254.300,1.370,11.800,0.880,10.000,-99999999.990,4.800,0.640
"Puma Biotechnology Inc","PBYI","N - New York",1612.600,15.760,-99999999.990,-99999999.990,-99999999.990,49.600,-0.600,24.120
"Pura Naturals Inc","YMMFD","O - Over the counter",12.000,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,0.000
"Puradyn Filter Technologies In","PFTI","O - Over the counter",2.700,-99999999.990,-99999999.990,1.600,-99999999.990,-99999999.990,0.000,68.570
"PURE Bioscience","PURE","O - Over the counter",63.500,12.810,-99999999.990,49.910,-99999999.990,10.000,-55.700,-5.660
"Pure Cycle Corporation","PCYO","M - Nasdaq",117.600,1.750,-99999999.990,267.740,-99999999.990,-99999999.990,1.300,14.350
"Pure Nickel Inc (USA)","PNCKF","O - Over the counter",0.800,0.580,-99999999.990,-99999999.990,-99999999.990,-99999999.990,0.000,12.360
"Pure Storage Inc","PSTG","N - New York",2868.500,5.430,-99999999.990,4.780,-99999999.990,3.600,-4.100,-1.560
"PureBase Corp","PUBC","O - Over the counter",28.200,-99999999.990,-99999999.990,-99999999.990,-99999999.990,97.000,-0.100,-85.620
"Puresnax International Inc","PSNX","O - Over the counter",1.000,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,7.200,-99.620
"Putnam Master Int. Income","PIM","N - New York",235.600,0.930,-99999999.990,14.950,18.200,-99999999.990,16.500,0.230
"PVH Corp","PVH","N - New York",8661.500,1.820,13.200,1.080,10.600,32.000,2.600,20.730
"Pyxis Tankers Inc","PXS","M - Nasdaq",41.300,0.790,15.200,1.340,11.400,-99999999.990,-0.200,-8.360
"Pzena Investment Management, I","PZN","N - New York",616.800,8.800,21.700,1.440,2.900,-99999999.990,-11.100,5.390
"Q BioMed Inc","QBIO","O - Over the counter",28.600,-99999999.990,-99999999.990,-99999999.990,-99999999.990,207.700,9.100,-9.350
"Q.E.P. Co., Inc.","QEPC","O - Over the counter",58.100,0.790,11.500,0.190,5.300,8.000,0.100,11.180
"Q2 Holdings Inc","QTWO","N - New York",1308.500,12.160,-99999999.990,9.000,-99999999.990,-99999999.990,-6.500,25.910
"Q2Power Technologies Inc","QPWR","O - Over the counter",2.300,-99999999.990,0.900,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-55.810
"QAD Inc.","QADA","M - Nasdaq",474.300,3.900,113.000,1.790,24.500,107.200,-1.200,34.430
"QC Holdings, Inc.","QCCO","O - Over the counter",10.600,0.170,-99999999.990,0.080,-99999999.990,4.700,0.200,-40.780
"QCR Holdings, Inc.","QCRH","M - Nasdaq",493.600,1.790,18.400,5.180,9.000,24.200,-11.100,43.760
"QEP Resources Inc","QEP","N - New York",4333.600,1.210,-99999999.990,3.230,14.400,7.300,-35.200,-0.970
"Qiagen NV","QGEN","M - Nasdaq",6685.400,2.460,55.400,4.980,20.200,276.500,-0.500,27.180
"Qiwi PLC","QIWI","M - Nasdaq",801.800,2.540,10.800,2.900,6.700,-99999999.990,-1.700,8.370
"QKL Stores Inc","QKLS","O - Over the counter",0.300,-99999999.990,-99999999.990,-99999999.990,-99999999.990,6.900,0.000,50.000
"QLT Inc. (USA)","QLTI","M - Nasdaq",98.600,1.290,-99999999.990,-99999999.990,-99999999.990,-99999999.990,0.000,27.980
"QNB Corp","QNBC","O - Over the counter",119.100,1.200,13.700,3.580,8.200,-99999999.990,2.000,12.100
"Qorvo Inc","QRVO","M - Nasdaq",7018.600,1.420,-99999999.990,2.530,10.200,27.400,12.700,9.180
"Qpagos","QPAG","O - Over the counter",21.000,21.340,-99999999.990,13.880,-99999999.990,-99999999.990,-408.900,0.000
"QS Energy Inc","QSEP","O - Over the counter",11.300,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-4.200,-66.440
"QTS Realty Trust Inc","QTS","N - New York",2222.600,2.700,116.700,5.870,22.400,-99999999.990,-13.700,-7.500
"Quad/Graphics, Inc.","QUAD","N - New York",1362.500,3.280,-99999999.990,0.290,4.900,-99999999.990,4.800,45.410
"Quadrant 4 System Corp","QFOR","O - Over the counter",19.200,1.140,-99999999.990,0.330,6.800,13.200,-3.900,-46.380
"Quaint Oak Bancorp Inc","QNTO","O - Over the counter",22.700,1.070,16.300,2.440,1.200,59.500,-3.700,2.980
"Quaker Chemical Corp","KWR","N - New York",1624.000,4.030,29.700,2.200,13.500,554.800,1.600,43.270
"QUALCOMM, Inc.","QCOM","M - Nasdaq",99099.100,3.170,17.900,4.280,13.100,-99999999.990,8.400,22.030
"Quality Care Properties Inc","QCP","N - New York",1385.900,-99999999.990,13.900,-99999999.990,-99999999.990,-99999999.990,-99999999.990,0.000
"Quality Systems, Inc.","QSII","M - Nasdaq",860.600,3.030,-99999999.990,1.750,14.800,-99999999.990,3.000,9.620
"Qualstar Corporation","QBAK","M - Nasdaq",6.100,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,19.700
"Qualys Inc","QLYS","M - Nasdaq",1243.900,5.000,69.400,6.350,27.700,325.100,-4.000,11.490
"Quanex Building Products Corpo","NX","N - New York",674.100,1.810,270.300,0.770,9.900,129.800,-0.100,2.950
"Quanta Services Inc","PWR","N - New York",4880.800,1.530,46.300,0.670,10.100,78.700,18.000,37.630
"Quantenna Communications Inc","QTNA","M - Nasdaq",655.300,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,0.000
"Quantrx Biomedical Corporation","QTXB","O - Over the counter",0.800,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-6.300,-42.860
"Quantum Corp","QTM","N - New York",250.300,-99999999.990,-99999999.990,0.510,13.600,-99999999.990,-2.800,139.740
"Quantum Materials Corp","QTMM","O - Over the counter",35.400,-99999999.990,-99999999.990,134.960,-99999999.990,-99999999.990,-5.600,-23.080
"Quantumsphere Inc","QSIM","O - Over the counter",4.600,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-1.800,-63.070
"Quest Diagnostics Inc","DGX","N - New York",12101.900,2.580,18.300,1.610,11.000,35.100,5.500,11.980
"Quest Management Inc","QSMGD","O - Over the counter",110.000,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,8.300,-99.800
"Quest Resource Holding Corp","QRHC","M - Nasdaq",30.700,0.450,-99999999.990,0.170,-99999999.990,-99999999.990,-6.400,-35.010
"Quest Solution Inc","QUES","O - Over the counter",2.600,-99999999.990,-99999999.990,0.030,68.700,26.200,2.400,-46.750
"QuickLogic Corporation","QUIK","M - Nasdaq",63.000,4.120,-99999999.990,5.320,-99999999.990,-99999999.990,-19.800,-3.060
"Quidel Corporation","QDEL","M - Nasdaq",750.500,3.810,-99999999.990,3.930,45.400,-99999999.990,3.000,39.640
"Quinpario Acquisition Corp 2","QPACU","M - Nasdaq",878.400,0.310,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-0.700,1.690
"QuinStreet Inc","QNST","M - Nasdaq",130.900,1.100,-99999999.990,0.460,-99999999.990,-99999999.990,-1.900,-14.860
"Quintiles IMS Holdings Inc","Q","N - New York",19699.500,-99999999.990,24.600,1.570,12.600,74.900,3.200,19.590
"Qumu Corp","QUMU","M - Nasdaq",27.200,1.450,-99999999.990,0.860,-99999999.990,45.300,0.500,-18.820
"Qunar Cayman Islands Ltd","QUNR","M - Nasdaq",4384.400,35.690,-99999999.990,6.450,-99999999.990,-99999999.990,-18.400,-11.180
"Quorum Health Corp","QHC","N - New York",207.900,0.690,-99999999.990,0.090,7.000,-99999999.990,-99999999.990,-46.310
"QuoteMedia, Inc.","QMCI","O - Over the counter",5.100,-99999999.990,-99999999.990,0.580,27.400,270.400,0.000,23.960
"Quotient Ltd","QTNT","M - Nasdaq",133.900,4.300,-99999999.990,5.540,-99999999.990,-99999999.990,-61.500,-60.430
"Quotient Technology Inc","QUOT","N - New York",1056.300,3.370,-99999999.990,3.810,-99999999.990,-99999999.990,-2.300,12.560
"R C M Technologies Inc","RCMT","M - Nasdaq",74.100,2.230,15.600,0.420,12.700,-99999999.990,3.400,15.470
"Ra Pharmaceuticals Inc","RARX","M - Nasdaq",281.300,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,0.000
"Raadr Inc","RDAR","O - Over the counter",0.000,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-9.300,-50.000
"RADA Electronic Ind. Ltd.","RADA","M - Nasdaq",25.500,1.660,-99999999.990,1.120,-99999999.990,-99999999.990,-178.900,35.710
"RADCOM Ltd.","RDCM","M - Nasdaq",225.200,-99999999.990,230.900,-99999999.990,-99999999.990,-99999999.990,-99999999.990,58.040
"Radian Group Inc","RDN","N - New York",3154.200,1.070,10.500,2.510,5.900,-99999999.990,-3.000,17.530
"Radiant Creations Group Inc","RCGP","O - Over the counter",3.100,-99999999.990,-99999999.990,0.120,-99999999.990,0.300,-593.500,-27.030
"Radiant Logistics Inc","RLGT","A - American",172.700,1.480,-99999999.990,0.240,8.100,-99999999.990,-3.100,7.650
"Radio One, Inc.","ROIAK","M - Nasdaq",133.200,-99999999.990,-99999999.990,0.300,6.400,6.300,1.500,2.840
"RadiSys Corporation","RSYS","M - Nasdaq",168.000,2.860,-99999999.990,0.800,16.800,18.300,-3.300,3.890
"Radius Health Inc","RDUS","M - Nasdaq",2225.900,6.080,-99999999.990,-99999999.990,-99999999.990,72.000,-4.300,42.520
"RadNet Inc.","RDNT","M - Nasdaq",283.500,7.750,65.400,0.320,9.600,-99999999.990,-5.100,17.200
"Radware Ltd.","RDWR","M - Nasdaq",598.500,1.940,-99999999.990,2.990,130.500,-99999999.990,4.600,18.750
"Rainbow Coral Corp","RBCC","O - Over the counter",1.600,-99999999.990,-99999999.990,11.800,-99999999.990,-99999999.990,-99999999.990,-13.330
"RAIT Financial Trust","RAS","N - New York",281.100,0.510,-99999999.990,1.060,18.600,-99999999.990,7.000,-6.360
"Ralph Lauren Corp","RL","N - New York",9088.400,2.610,49.400,1.310,9.600,184.400,5.100,21.030
"Rambus Inc.","RMBS","M - Nasdaq",1471.200,2.700,65.800,4.730,14.500,-99999999.990,5.400,14.930
"Ramco-Gershenson Properties Tr","RPT","N - New York",1336.400,1.730,22.500,5.130,15.800,-99999999.990,5.000,-3.160
"Rand Capital Corporation","RAND","M - Nasdaq",19.900,-99999999.990,26.200,-99999999.990,-99999999.990,2.900,-99999999.990,-24.100
"Rand Logistics, Inc.","RLOG","M - Nasdaq",21.400,0.720,-99999999.990,0.140,7.300,-99999999.990,-2.300,11.610
"Randgold Resources Ltd. (ADR)","GOLD","M - Nasdaq",6947.400,2.020,32.500,6.170,19.600,36.000,1.100,-14.580
"Randolph Bancorp Inc","RNDB","M - Nasdaq",87.400,0.930,67.400,5.950,25.800,-99999999.990,-99999999.990,0.000
"Range Resources Corp.","RRC","N - New York",8996.100,1.180,-99999999.990,5.640,39.100,-99999999.990,-8.300,-17.120
"Rapid7 Inc","RPD","M - Nasdaq",503.600,10.100,-99999999.990,3.310,-99999999.990,-99999999.990,-25.600,-4.210
"Rasna Therapeutics Inc","RASP","O - Over the counter",71.100,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,0.000
"Rave Restaurant Group Inc","RAVE","M - Nasdaq",21.400,2.430,-99999999.990,0.350,-99999999.990,-99999999.990,-1.200,-51.440
"Raven Industries, Inc.","RAVN","M - Nasdaq",893.100,3.510,100.000,3.590,19.700,-99999999.990,6.100,29.980
"Raymond James Financial, Inc.","RJF","N - New York",10246.600,2.110,21.900,1.920,11.100,-99999999.990,2.400,35.050
"Rayonier Advanced Materials In","RYAM","N - New York",613.500,2.900,8.800,0.700,4.300,3.100,1.600,11.890
"Rayonier Inc.","RYN","N - New York",3334.900,2.480,19.500,4.790,13.400,24.200,5.700,6.090
"Raytheon Company","RTN","N - New York",42901.800,4.170,19.800,1.810,11.700,-99999999.990,5.000,13.850
"RBC Bearings Incorporated","ROLL","M - Nasdaq",1947.900,2.940,27.200,3.190,13.700,-99999999.990,-1.100,12.600
"RCI Hospitality Holdings Inc","RICK","M - Nasdaq",120.100,0.940,11.100,0.880,5.800,-99999999.990,4.300,10.640
"Re/Max Holdings Inc","RMAX","N - New York",850.500,1.850,35.700,4.880,9.800,34.900,-41.800,21.460
"Reading International, Inc.","RDI","M - Nasdaq",349.400,2.330,28.900,1.310,11.600,-99999999.990,-0.200,16.210
"Real Estate Contacts Inc","REAC","O - Over the counter",0.000,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-88.000
"Real Goods Solar, Inc.","RGSE","M - Nasdaq",5.000,-99999999.990,-99999999.990,0.020,-99999999.990,-99999999.990,-22.600,-91.640
"Real Industry Inc","RELY","M - Nasdaq",176.200,1.440,-99999999.990,0.140,9.800,-99999999.990,-2.500,-13.300
"RealBiz Media Group Inc","RBIZ","O - Over the counter",0.900,-99999999.990,-99999999.990,0.720,-99999999.990,-99999999.990,-38.300,-65.520
"RealNetworks Inc","RNWK","M - Nasdaq",173.800,1.740,-99999999.990,1.450,-99999999.990,-99999999.990,-1.700,11.110
"Realogy Holdings Corp","RLGY","N - New York",3447.400,1.420,21.400,0.610,9.500,-99999999.990,3.300,-24.210
"RealPage, Inc.","RP","M - Nasdaq",2369.900,6.380,171.900,4.170,24.200,45.000,-0.300,36.510
"Realsource Residential Inc","RSRT","O - Over the counter",1.000,27.460,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-31.300,-8.580
"Realty Income Corp","O","N - New York",14246.200,2.300,51.300,13.540,23.600,631.200,-5.000,-4.680
"Reata Pharmaceuticals Inc","RETA","M - Nasdaq",666.300,-99999999.990,-99999999.990,12.500,-99999999.990,12.600,-11.600,0.000
"Rebel Group Inc","REBL","O - Over the counter",37.000,1.330,57.500,150.240,-99999999.990,-99999999.990,0.000,45.050
"Receivable Acquisition & Manag","CSEI","O - Over the counter",3.400,34.320,-99999999.990,3.400,-99999999.990,-99999999.990,-0.100,-40.000
"Recon Technology, Ltd.","RCON","M - Nasdaq",8.300,1.520,-99999999.990,1.350,-99999999.990,-99999999.990,-9.500,16.660
"Recro Pharma Inc","REPH","M - Nasdaq",103.800,2.140,-99999999.990,1.270,-99999999.990,-99999999.990,-18.200,4.530
"Red Hat Inc","RHT","N - New York",14304.800,10.820,66.500,6.380,34.100,421.700,1.600,3.170
"Red Lion Hotels Corporation","RLH","N - New York",192.600,1.380,-99999999.990,1.230,21.300,-99999999.990,-3.800,15.190
"Red Metal Resources Ltd","RMES","O - Over the counter",2.300,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-2.500,123.000
"Red Robin Gourmet Burgers, Inc","RRGB","M - Nasdaq",693.000,1.930,23.100,0.550,6.500,-99999999.990,6.500,6.380
"Red Rock Resorts Inc","RRR","M - Nasdaq",2634.300,4.750,10.300,0.640,7.400,-99999999.990,68.100,17.220
"Red Trail Energy, LLC","REGX","O - Over the counter",46.200,0.690,4.600,0.440,3.200,-99999999.990,0.000,4.550
